Absolute Return HFs,Aggregate - Global,Aggregate - US,Asia Pacific ex Japan,Bitcoin,Credit Directional HFs,EM Debt,EM Equities,General Commodities,Global ACWI EAFE,Global Equities ACWI,Gold,Govt Bonds - Global,Growth Directional HFs,High Yield,HY Muni Bond,IG Corp,IG Muni Bond,Illiquid RE,Infrastructure,Japan Equities,Pan Europe,PE,Private Debt,REITs - Global,US Equities
1.222272891,2.074864845,2.13178833,0.899194788,-10.85107012,1.701267919,1.016469584,3.838572578,-0.724319205,-0.571869462,3.271650119,1.115794296,1.348291284,1.581734087,1.729168457,2.216919721,1.725446181,2.278246286,3.789808025,-3.346629698,0.932787566,-1.569060681,5.606107593,2.03917323,2.259982941,4.719923527
0.212734026,0.795460639,1.342645171,0.862568255,7.154350518,0.084281857,1.586370737,-0.207551512,-5.286244528,1.509318096,0.478156132,4.205184516,1.893183029,0.636442597,1.275741817,1.100350131,1.335546748,0.250743983,3.27583509,8.153145926,2.873369512,1.046945977,0.202858946,-0.351707736,5.041019788,0.154368028
-1.780188753,-0.79461761,-0.580530719,1.929043521,-12.80735287,-1.401852978,0.211202397,-1.056747077,-2.421141215,1.178432154,0.436603959,0.064663772,0.321129226,-1.590841943,-0.493174753,-2.099571054,-0.394384164,-1.793765735,1.38127619,-3.228015879,-0.630661605,1.949264792,0.01898987,-1.163639465,3.366191102,0.279803565
0.57631188,0.293016631,0.538265776,6.079801864,6.931519248,0.408468626,1.21200042,4.798147445,4.403730694,-0.004120484,1.388786114,4.207364385,0.661369905,0.861984143,0.899553319,0.924958604,0.924280296,0.352039665,0.793103451,2.647666928,-1.383650454,-0.647002877,-2.184139425,0.081848848,2.469590697,1.294766531
1.72842991,0.804567571,-0.271537325,-3.689139685,11.91891676,2.898033886,-0.192107069,-0.84288894,0.748429883,-3.13740638,0.166593121,6.495664657,-1.478453349,1.889185496,1.312291246,1.00483283,-0.209677604,1.04955965,0.575504518,2.130806819,-2.692063165,-3.550030281,5.128975019,3.12635582,-2.241893568,1.383582601
5.252380862,3.853182391,3.967595653,6.279609699,35.5222544,4.192300263,4.672210595,0.147539941,2.79818901,2.545119854,6.814486454,-0.253952035,3.336756289,5.593528422,4.491782294,4.395744251,4.308297693,4.512912652,5.056915593,12.41159678,5.213220686,1.043803826,5.807369872,3.588547254,5.94905991,8.65350822
1.699964228,1.699231073,0.425237462,-4.064734418,-1.932934753,2.50020857,-0.11611579,0.424474557,3.259073413,-0.861322137,-0.559795087,0.647300398,0.170480286,1.287343505,1.35393085,1.017324177,0.214678741,0.785460926,-2.693639876,-8.25316464,-0.100418202,-0.782642805,1.699964228,2.629645538,-5.518872666,-0.308603803
1.234128923,0.408244647,0.437438291,2.246613277,8.203085178,0.987081019,1.604415669,2.052014737,4.491156629,4.612030083,3.01489218,6.488907179,-0.155125318,1.755860677,1.274053838,0.019038651,0.517652042,-0.086625432,0.650113405,2.334575622,1.709978774,6.122986376,1.647800349,0.600463437,1.372367321,2.572974652
-0.686953651,0.642960916,2.08732828,-0.326291465,-18.95375733,0.621821711,1.983241719,1.015092054,0.822771038,2.784907535,-0.422871842,1.748385092,1.508568293,-0.265477864,0.840946223,1.363422364,1.926377002,1.193001267,2.431647839,-1.91266702,0.108576337,4.513491384,0.034492364,0.572181601,2.592284905,-1.402986521
-5.299178326,-4.608738391,-4.189498897,-5.62590752,-6.348295418,-4.613760866,-5.31909535,-3.035126899,-0.117115752,-3.979044152,-7.906538843,4.865803306,-3.584043035,-5.775683511,-5.253098119,-6.463419016,-4.464429929,-6.002913027,-5.461138074,-6.874544463,-4.031391625,-3.85298557,-6.930702229,-3.833288623,-6.608921742,-9.896095294
